"","hs"
"2058",6.01333361895134
"2059",5.71400027140044
"2060",5.02600023872219
"2061",4.35533354020057
"2062",3.74133351103713
"2063",3.36066682628977
"2064",2.9966668090007
"2065",2.61066679066668
"2066",2.37666677955228
"2067",2.28733344197584
"2068",2.58333345603508
"2069",2.68333346078483
"2070",2.52133345309024
"2071",2.29200010886416
"2072",2.00533342858156
"2073",1.79866675209875
"2074",1.70733341442732
"2075",1.74000008264557
"2076",1.75666675010386
"2077",1.72466674858394
"2078",1.64666674487914
"2079",1.58333340853763
"2080",1.49533340435786
"2081",1.37333339856317
"2082",1.28666672778005
"2083",1.24400005908683
"2084",1.20933339077358
"2085",1.12066671989548
"2086",1.045333382984
"2087",1.00400004768744
"2088",0.986666713530819
"2089",0.936666711155946
"2090",0.898666709351043
"2091",0.936000044457614
"2092",1.02733338212905
"2093",1.10866671932551
"2094",1.27466672721008
"2095",1.38000006554648
"2096",1.65466674525912
"2097",2.14466676853287
"2098",2.20533343808105
"2099",2.1726667698628
"2100",2.41733344815051
"2101",2.47533345090536
"2102",2.36333344558564
"2103",2.3413334445407
"2104",2.27733344150086
"2105",2.18266677033777
"2106",2.01333342896154
"2107",1.83466675380866
"2108",1.71933341499728
"2109",1.67466674620907
"2110",1.67266674611407
"2111",1.71400008141063
"2112",1.74466674953389
"2113",1.72400008188561
"2114",1.65600007865578
"2115",1.50733340492782
"2116",1.31800006260164
"2117",1.12133338659381
"2118",0.981333379944166
"2119",0.863333374339466
"2120",0.763333369589721
"2121",0.707333366929864
"2122",0.648000030778348
"2123",0.618666696051757
"2124",0.600000028498471
"2125",0.598666695101807
"2126",0.594666694911818
"2127",0.571333360470211
"2128",0.662666698141644
"2129",1.14333338763875
"2130",2.10200009983964
"2131",2.44400011608377
"2132",2.37200011266395
"2133",2.44866678297209
"2134",2.52600011997856
"2135",2.77866679864625
"2136",2.81000013346784
"2137",2.7860001323279
"2138",2.65866679294656
"2139",2.66733346002487
"2140",2.71266679551142
"2141",2.52933345347022
"2142",2.32333344368575
"2143",2.24666677337761
"2144",2.21600010525435
"2145",2.23866677299763
"2146",2.29400010895915
"2147",2.30000010924414
"2148",2.13533343475622
"2149",2.05400009755976
"2150",2.14466676853287
"2151",2.18666677052776
"2152",2.09400009945966
"2153",1.91933342449677
"2154",1.73733341585224
"2155",1.64533341148247
"2156",1.61533341005755
"2157",1.50400007143617
"2158",1.38066673224481
"2159",1.25666672635513
"2160",1.14200005424209
"2161",1.08466671818557
"2162",1.047333383079
"2163",0.996000047307462
"2164",0.899333376049375
"2165",0.81200003856793
"2166",0.772666703366364
"2167",0.759333369399731
"2168",0.759333369399731
"2169",0.786666704031328
"2170",0.836666706406201
"2171",0.868666707926119
"2172",0.872666708116109
"2173",0.833333372914543
"2174",0.823333372439568
"2175",0.849333373674502
"2176",0.861333374244471
"2177",0.822000039042905
"2178",0.768000036478043
"2179",0.722666700991491
"2180",0.702000033343211
"2181",0.676000032108277
"2182",0.654666697761665
"2183",0.655333364459996
"2184",0.636666696906711
"2185",0.629333363225063
"2186",0.649333364175012
"2187",0.703333366739874
"2188",0.753333369114747
"2189",0.78733337072966
"2190",0.809333371774604
"2191",0.842666706691186
"2192",0.865333374434461
"2193",0.861333374244471
"2194",0.864000041037798
"2195",0.91400004341267
"2196",0.934666711060951
"2197",0.888666708876068
"2198",0.870666708021114
"2199",0.901333376144369
"2200",0.98733338022915
"2201",1.1506667213204
"2202",1.38333339903814
"2203",1.53733340635275
"2204",1.53533340625775
"2205",1.47200006991625
"2206",1.45666673585462
"2207",1.48466673718455
"2208",1.4666667363296
"2209",1.33733339685326
"2210",1.18600005633198
"2211",1.07733338450392
"2212",1.045333382984
"2213",1.04933338317399
"2214",1.12866672027546
"2215",1.22800005832687
"2216",1.29200006136671
"2217",1.4140000671614
"2218",1.43600006820634
"2219",1.36866673167485
"2220",1.28066672749507
"2221",1.25000005937181
"2222",1.36733339827818
"2223",1.36533339818319
"2224",1.2813333941934
"2225",1.25933339314846
"2226",1.2013333903936
"2227",1.04333338288901
"2228",0.876000041607767
"2229",0.78733337072966
"2230",0.768000036478043
"2231",0.841333373294522
"2232",0.804666704886282
"2233",0.749333368924757
"2234",0.67733336550494
"2235",0.628000029828399
"2236",0.654666697761665
"2237",0.736666701656456
"2238",0.854000040562823
"2239",1.00600004778244
"2240",1.16733338877869
"2241",1.29133339466838
"2242",1.35866673119987
"2243",1.41800006735139
"2244",1.51933340549779
"2245",1.57333340806266
"2246",1.51266673851448
"2247",1.44800006877631
"2248",1.46800006972626
"2249",1.5046667381345
"2250",1.48400007048622
"2251",1.43466673480968
"2252",1.4120000670664
"2253",1.39333339951312
"2254",1.32933339647328
"2255",1.26800006022677
"2256",1.2960000615567
"2257",1.30266672854001
"2258",1.22533339153354
"2259",1.17533338915867
"2260",1.10933338602384
"2261",1.03933338269902
"2262",0.972666712865854
"2263",0.931333377569293
"2264",0.940000044647604
"2265",0.913333376714339
"2266",0.847333373579507
"2267",0.798666704601298
"2268",0.806000038282946
"2269",0.841333373294522
"2270",0.904000042937696
"2271",0.948666711725915
"2272",0.978666713150839
"2273",0.98733338022915
"2274",0.950000045122579
"2275",0.866666707831124
"2276",0.772000036668032
"2277",0.710666700421522
"2278",0.670000031823292
"2279",0.636000030208379
"2280",0.613333362465104
"2281",0.592000028118491
"2282",0.580666694246853
"2283",0.588666694626833
"2284",0.61200002906844
"2285",0.646000030683354
"2286",0.665333364934971
"2287",0.674666698711614
"2288",0.692000032868236
"2289",0.698666699851553
"2290",0.692000032868236
"2291",0.675333365409945
"2292",0.660666698046649
"2293",0.62400002963841
"2294",0.581333360945185
"2295",0.550000026123598
"2296",0.592666694816823
"2297",0.666666698331634
"2298",0.704000033438206
"2299",0.692000032868236
"2300",0.614000029163435
"2301",0.570666693771879
"2302",0.556666693106915
"2303",0.560666693296904
"2304",0.576666694056864
"2305",0.602666695291797
"2306",0.668666698426629
"2307",0.7586667027014
"2308",0.760000036098063
"2309",0.695333366359895
"2310",0.650666697571675
"2311",0.654000031063333
"2312",0.669333365124961
"2313",0.661333364744981
"2314",0.680000032298267
"2315",0.718666700801502
"2316",0.747333368829762
"2317",0.680000032298267
"2318",0.5753333606602
"2319",0.551333359520262
"2320",0.650000030873343
"2321",0.6406666970967
"2322",0.548000026028603
"2323",0.450000021373853
"2324",0.437333354105552
"2325",0.440000020898879
"2326",0.470000022323802
"2327",0.59133336142016
"2328",0.902666709541033
"2329",1.25666672635513
"2330",1.3593333978982
"2331",1.44933340217297
"2332",1.82600008673035
"2333",1.9746667604583
"2334",2.15600010240451
"2335",2.42733344862548
"2336",2.78200013213791
"2337",2.99733347569903
"2338",3.00333347598401
"2339",3.04000014439225
"2340",3.17400015075691
"2341",3.20466681888017
"2342",3.10733348092375
"2343",3.1000001472421
"2344",3.20866681907016
"2345",3.2960001565516
"2346",3.34733349232314
"2347",3.40266682828466
"2348",3.45000016386621
"2349",3.43466682980458
"2350",3.25133348776338
"2351",2.97666680805075
"2352",2.85200013546273
"2353",2.78800013242289
"2354",2.75133346401465
"2355",2.94133347303917
"2356",3.48533349887778
"2357",3.66133350723734
"2358",3.57533350315255
"2359",4.01266685725811
"2360",4.6573335545448
"2361",5.01600023824722
"2362",5.48000026028603
"2363",5.76133360698198
"2364",5.69800027064048
"2365",5.55866693068917
"2366",5.59666693249407
"2367",5.25200024945661
"2368",4.84200022998266
"2369",4.50400021392852
"2370",4.10800019511953
"2371",3.75266684490877
"2372",3.58333350353253
"2373",3.40466682837966
"2374",3.2286668200201
"2375",3.1273334818737
"2376",2.96133347398912
"2377",2.83133346781445
"2378",2.94000013964251
"2379",3.25733348804836
"2380",3.57733350324755
"2381",3.93733352034663
"2382",3.98666685602317
"2383",3.64466683977904
"2384",3.44800016377121
"2385",3.36066682628977
"2386",3.25000015436672
"2387",3.0600001453422
"2388",2.89733347094928
"2389",2.89666680425095
"2390",2.75933346439463
"2391",2.59666679000172
"2392",2.39800011389889
"2393",2.24533343998094
"2394",2.13800010154955
"2395",2.03866676349814
"2396",1.91066675741846
"2397",1.86733342202691
"2398",1.83600008720532
"2399",1.78733341822711
"2400",1.74600008293055
"2401",1.69400008046068
"2402",1.61733341015254
"2403",1.52533340578278
"2404",1.45066673556964
"2405",1.40333339998809
"2406",1.35400006431155
"2407",1.30800006212667
"2408",1.25533339295847
"2409",1.21133339086858
"2410",1.22466672483521
"2411",1.3720000651665
"2412",1.65666674535411
"2413",2.32200011028908
"2414",2.79733346619954
"2415",2.79066679921622
"2416",2.72400012938306
"2417",2.59266678981173
"2418",2.57133345546511
"2419",2.54466678753185
"2420",2.52600011997856
"2421",2.47866678439702
"2422",2.44733344957543
"2423",2.51733345290025
"2424",2.59800012339838
"2425",2.60333345698503
"2426",2.62733345812497
"2427",2.76933346486961
"2428",2.92066680539089
"2429",2.97333347455909
"2430",3.15733348329862
"2431",3.6080001713708
"2432",3.73466684405381
"2433",3.54200016823597
"2434",3.32733349137319
"2435",3.17000015056692
"2436",3.01333347645899
"2437",2.82000013394281
"2438",2.6406667920916
"2439",2.52933345347022
"2440",2.42066678164216
"2441",2.21200010506436
"2442",1.97600009385496
"2443",1.84466675428363
"2444",1.76266675038884
"2445",1.6606667455441
"2446",1.48533340388288
"2447",1.37066673176984
"2448",1.46133340274294
"2449",1.63000007742085
"2450",1.74733341632721
"2451",1.85466675475861
"2452",2.07533343190638
"2453",2.40200011408888
"2454",2.39800011389889
"2455",2.20400010468438
"2456",2.34600011142902
"2457",2.62066679114165
"2458",2.60600012377836
"2459",2.56400012178347
"2460",2.60933345727002
"2461",2.57800012244843
"2462",2.54400012083352
"2463",2.61000012396835
"2464",2.69466679465647
"2465",2.59600012330338
"2466",2.41600011475384
"2467",2.41733344815051
"2468",2.51066678591693
"2469",2.51933345299525
"2470",2.46000011684373
"2471",2.44533344948043
"2472",2.33466677755738
"2473",2.16066676929283
"2474",2.01066676216821
"2475",1.89200008986518
"2476",1.8586667549486
"2477",1.84466675428363
"2478",1.88133342269187
"2479",1.88066675599354
"2480",1.83800008730032
"2481",1.89333342326184
"2482",1.88866675637352
"2483",1.86066675504359
"2484",1.83733342060198
"2485",1.90000009024516
"2486",2.090666765968
"2487",2.37800011294894
"2488",2.62866679152163
"2489",2.73666679665136
"2490",2.68400012748316
"2491",2.58733345622507
"2492",2.49533345185531
"2493",2.37533344615561
"2494",2.17866677014778
"2495",2.22266677223767
"2496",2.60866679057168
"2497",2.90266680453594
"2498",3.05133347826389
"2499",3.39066682771469
"2500",3.85733351654684
"2501",4.03400019160472
"2502",4.25866686894248
"2503",4.7333335581546
"2504",5.16266691188018
"2505",5.100000242237
"2506",4.93333356765409
"2507",4.54066688233676
"2508",4.04933352566635
"2509",3.78800017992035
"2510",3.64266683968405
"2511",3.44600016367622
"2512",3.23600015370175
"2513",3.00866680957067
"2514",2.73466679655636
"2515",2.44133344929044
"2516",2.12666676767791
"2517",1.88133342269187
"2518",1.70400008093566
"2519",1.5826667418393
"2520",1.55866674069936
"2521",1.6733334128124
"2522",1.86466675523358
"2523",2.03400009660982
"2524",2.39266678031224
"2525",3.12666681517536
"2526",3.83866684899355
"2527",4.07200019340962
"2528",3.94600018742494
"2529",3.70733350942222
"2530",3.48200016538613
"2531",3.26400015503168
"2532",3.03066681061561
"2533",2.84133346828943
"2534",2.71200012881309
"2535",2.58333345603508
"2536",2.43533344900546
"2537",2.34466677803236
"2538",2.36933344587063
"2539",2.47466678420703
"2540",2.57666678905177
"2541",2.68666679427649
"2542",2.82133346733948
"2543",2.9673334742741
"2544",3.04666681137557
"2545",3.02866681052061
"2546",3.03333347740894
"2547",3.16000015009195
"2548",3.25400015455671
"2549",3.3360001584515
"2550",3.41333349545797
"2551",3.40666682847465
"2552",3.2433334873834
"2553",2.96000014059246
"2554",2.71533346230475
"2555",2.6006667901917
"2556",2.48533345138033
"2557",2.27533344140587
"2558",2.18200010363944
"2559",2.41000011446886
"2560",2.58666678952674
"2561",2.7206667958914
"2562",2.71400012890808
"2563",2.54333345413518
"2564",2.3140001099091
"2565",2.00933342877155
"2566",1.73200008226559
"2567",1.57600007485598
"2568",1.5153334053078
"2569",1.43133340131802
"2570",1.35133339751822
"2571",1.46600006963126
"2572",1.79466675190876
"2573",2.12133343409126
"2574",2.17133343646613
"2575",2.12733343437624
"2576",1.99466676140825
"2577",1.93333342516174
"2578",1.91800009110011
"2579",1.86200008844025
"2580",1.79866675209875
"2581",1.76000008359551
"2582",1.70533341433232
"2583",1.7406667493439
"2584",1.93600009195507
"2585",2.11133343361629
"2586",2.09400009945966
"2587",2.0126667622632
"2588",1.97933342734662
"2589",1.91400009091012
"2590",1.79600008530542
"2591",1.73200008226559
"2592",1.73333341566225
"2593",1.73733341585224
"2594",1.73066674886892
"2595",1.78133341794213
"2596",1.88000008929521
"2597",1.92133342459177
"2598",1.85133342126695
"2599",1.76066675029385
"2600",1.71866674829895
"2601",1.6753334129074
"2602",1.5826667418393
"2603",1.48666673727954
"2604",1.41133340036807
"2605",1.35000006412156
"2606",1.27066672702009
"2607",1.20533339058359
"2608",1.19666672350528
"2609",1.27133339371843
"2610",1.39200006611645
"2611",1.51133340511781
"2612",1.60333340948758
"2613",1.64000007789582
"2614",1.58666674202929
"2615",1.52333340568778
"2616",1.57066674126933
"2617",1.69600008055568
"2618",1.77200008416548
"2619",1.81066675266872
"2620",1.86800008872524
"2621",1.93000009167008
"2622",1.95200009271502
"2623",1.94066675884339
"2624",1.88800008967519
"2625",1.81266675276371
"2626",1.7913334184171
"2627",1.76200008369051
"2628",1.68533341338237
"2629",1.56000007409602
"2630",1.49266673756453
"2631",1.44733340207798
"2632",1.36600006488152
"2633",1.29200006136671
"2634",1.2286667250252
"2635",1.17733338925367
"2636",1.12600005348213
"2637",1.06066671704563
"2638",1.0600000503473
"2639",1.045333382984
"2640",1.03933338269902
"2641",1.06733338402895
"2642",1.11466671961049
"2643",1.16466672198537
"2644",1.21666672445523
"2645",1.24400005908683
"2646",1.33600006345659
"2647",1.39733339970311
"2648",1.45133340226797
"2649",1.55133340701771
"2650",1.68933341357236
"2651",1.77333341756215
"2652",1.79266675181376
"2653",1.78466675143378
"2654",1.81933341974703
"2655",1.89933342354683
"2656",1.94666675912837
"2657",1.94000009214506
"2658",1.90200009034015
"2659",1.84933342117195
"2660",1.86533342193191
"2661",1.85066675456862
"2662",1.80533341908207
"2663",1.73133341556725
"2664",1.64866674497413
"2665",1.58466674193429
"2666",1.52666673917944
"2667",1.50733340492782
"2668",1.49866673784951
"2669",1.42600006773137
"2670",1.34533339723324
"2671",1.31400006241165
"2672",1.30066672844502
"2673",1.18933338982364
"2674",1.09400005196221
"2675",1.04066671609568
"2676",1.03066671562071
"2677",1.03066671562071
"2678",1.1106667194205
"2679",1.29800006165169
"2680",1.44000006839633
"2681",1.56000007409602
"2682",1.75533341670719
"2683",1.92666675817842
"2684",1.88800008967519
"2685",1.7280000820756
"2686",1.59600007580593
"2687",1.53666673965442
"2688",1.55866674069936
"2689",1.99133342791659
"2690",2.6426667921866
"2691",2.76333346458462
"2692",2.66733346002487
"2693",2.59066678971673
"2694",2.5373334538502
"2695",2.66133345973988
"2696",2.7986667995962
"2697",2.7606667977913
"2698",2.68666679427649
"2699",2.72466679608139
"2700",2.78200013213791
"2701",2.73933346344469
"2702",2.82066680064114
"2703",3.03133347731394
"2704",3.17333348405858
"2705",3.10866681432041
"2706",2.93666680615085
"2707",2.86200013593771
"2708",2.96133347398912
"2709",2.97000014106743
"2710",2.82466680083113
"2711",2.93600013945252
"2712",3.44400016358122
"2713",3.78333351303202
"2714",4.16666686457271
"2715",4.28200020338409
"2716",4.30200020433404
"2717",4.26866686941745
"2718",4.16666686457271
"2719",3.98400018922985
"2720",3.73333351065715
"2721",3.49066683246444
"2722",3.37533349365306
"2723",3.52133350058769
"2724",4.0400001918897
"2725",4.68866688936638
"2726",4.84600023017265
"2727",4.88133356518423
"2728",4.89666689924585
"2729",4.91133356660915
"2730",4.86933356461426
"2731",4.80666689497108
"2732",4.80266689478109
"2733",4.95133356850905
"2734",5.29066691795985
"2735",5.6120002665557
"2736",5.81333360945185
"2737",5.84733361106676
"2738",5.69200027035549
"2739",5.33533358674807
"2740",5.1380002440419
"2741",5.44000025838614
"2742",5.19733358019342
"2743",4.75600022589788
"2744",4.47266687910693
"2745",4.10666686172287
"2746",3.79533351360199
"2747",3.52333350068269
"2748",3.28266682258497
"2749",3.0726668126105
"2750",2.8893334705693
"2751",2.7353334632547
"2752",2.61133345736501
"2753",2.52400011988357
"2754",2.48866678487199
"2755",2.50000011874363
"2756",2.53133345356522
"2757",2.53333345366021
"2758",2.53133345356522
"2759",2.54733345432517
"2760",2.5753334556551
"2761",2.64600012567826
"2762",2.77200013166294
"2763",2.92866680577087
"2764",3.08400014648214
"2765",3.19400015170686
"2766",3.21933348624346
"2767",3.12400014838204
"2768",2.95733347379913
"2769",2.80533346657952
"2770",2.67333346030985
"2771",2.52000011969358
"2772",2.34733344482568
"2773",2.18733343722609
"2774",2.0546667642581
"2775",1.93600009195507
"2776",1.78600008483045
"2777",1.63733341110249
"2778",1.53333340616276
"2779",1.46266673613961
"2780",1.3740000652615
"2781",1.28000006079674
"2782",1.21866672455023
"2783",1.19466672341029
"2784",1.15133338801873
"2785",1.08333338478891
"2786",1.02533338203405
"2787",0.99533338060913
"2788",0.970666712770859
"2789",0.928666710775966
"2790",0.910000043222681
"2791",0.890000042272732
"2792",0.880666708496089
"2793",0.907333376429354
"2794",1.00266671429078
"2795",1.14000005414709
"2796",1.28733339447839
"2797",1.42200006754138
"2798",1.55933340739769
"2799",1.70133341414233
"2800",1.84933342117195
"2801",1.95133342601669
"2802",2.01600009575486
"2803",2.04333343038646
"2804",2.06666676482807
"2805",2.06933343162139
"2806",2.00400009518489
"2807",1.86533342193191
"2808",1.76533341718217
"2809",1.71866674829895
"2810",1.74200008274056
"2811",2.1326667679629
"2812",2.74933346391966
"2813",3.50733349992273
"2814",3.69466684215392
"2815",3.82133351483693
"2816",3.86666685032348
"2817",3.99466685640315
"2818",4.05733352604633
"2819",4.15400019730441
"2820",4.20800019986928
"2821",4.24466686827752
"2822",4.16200019768439
"2823",3.99933352329147
"2824",3.8440001825802
"2825",3.75200017821044
"2826",3.67866684139396
"2827",3.54200016823597
"2828",3.43000016291626
"2829",3.37533349365306
"2830",3.30266682353492
"2831",3.07666681280049
"2832",2.80200013308786
"2833",2.60600012377836
"2834",2.44133344929044
"2835",2.29666677575248
"2836",2.25333344036092
"2837",2.96333347408411
"2838",3.19333348500853
"2839",2.80000013299286
"2840",2.52666678667689
"2841",2.32933344397073
"2842",2.22266677223767
"2843",2.23200010601431
"2844",2.19400010420941
"2845",2.10800010012463
"2846",2.07533343190638
"2847",2.04400009708479
"2848",1.9113334241168
"2849",1.82133341984202
"2850",1.82400008663535
"2851",1.78866675162377
"2852",1.70000008074567
"2853",1.5320000727661
"2854",1.4666667363296
"2855",1.4666667363296
"2856",1.32266672948996
"2857",1.22600005823188
"2858",1.17000005557202
"2859",1.10200005234219
"2860",1.04266671619068
"2861",1.02933338222404
"2862",1.03533338250903
"2863",1.07666671780559
"2864",1.15200005471706
"2865",1.23866672550018
"2866",1.31533339580831
"2867",1.34933339742323
"2868",1.37800006545149
"2869",1.40800006687641
"2870",1.44733340207798
"2871",1.47800007020123
"2872",1.48333340378789
"2873",1.49866673784951
"2874",1.61200007656589
"2875",1.85133342126695
"2876",2.15733343580117
"2877",2.60000012349337
"2878",3.05266681166055
"2879",3.27933348909331
"2880",3.28066682248997
"2881",3.17200015066192
"2882",3.2833334892833
"2883",3.55000016861595
"2884",3.77400017925538
"2885",3.89933351854173
"2886",4.24600020167418
"2887",4.51266688100683
"2888",4.52333354818014
"2889",4.36266687388221
"2890",4.34000020613894
"2891",4.29400020395406
"2892",4.12533352927615
"2893",3.9366668536483
"2894",3.85800018324517
"2895",3.791333513412
"2896",3.81266684775862
"2897",3.87933351759178
"2898",4.16466686447772
"2899",4.51266688100683
"2900",4.82933356271436
"2901",4.94666690162073
"2902",5.04666690637047
"2903",5.66933360261222
"2904",6.26200029742904
"2905",6.39866697058703
"2906",6.69266698455128
"2907",6.45466697324688
"2908",6.07733362199118
"2909",5.69266693705382
"2910",5.38333358902795
"2911",5.49533359434766
"2912",5.31333358570312
"2913",5.06133357373377
"2914",4.85933356413928
"2915",4.64133355378484
"2916",4.41466687635208
"2917",4.20600019977428
"2918",4.0166668574481
"2919",3.82933351521691
"2920",3.77466684595371
"2921",3.7006668424389
"2922",3.46400016453117
"2923",3.31533349080322
"2924",3.14866681622031
"2925",2.83466680130611
"2926",2.59800012339838
"2927",2.54200012073852
"2928",2.59533345660505
"2929",2.62066679114165
"2930",2.74400013033301
"2931",2.85733346904938
"2932",2.88266680358599
"2933",2.49266678506198
"2934",2.08733343247635
"2935",1.77933341784713
"2936",1.57800007495098
"2937",1.47600007010624
"2938",1.36533339818319
"2939",1.24533339248349
"2940",1.15333338811373
"2941",1.07933338459892
"2942",1.047333383079
"2943",1.07733338450392
"2944",1.18133338944366
"2945",1.32266672948996
"2946",1.49466673765952
"2947",1.6606667455441
"2948",1.83733342060198
"2949",1.97733342725163
"2950",2.10933343352129
"2951",2.27000010781921
"2952",2.45866678344707
"2953",2.58866678962174
"2954",2.66266679313655
"2955",2.67400012700818
"2956",2.70933346201976
"2957",2.75333346410965
"2958",2.69666679475146
"2959",2.57333345556011
"2960",2.70066679494145
"2961",3.2940001564566
"2962",3.89333351825674
"2963",4.59133355140996
"2964",5.08466690817537
"2965",5.28000025078654
"2966",5.25000024936162
"2967",4.96333356907902
"2968",4.60866688556659
"2969",4.31200020480901
"2970",3.98000018903986
"2971",3.66333350733233
"2972",3.41066682866464
"2973",3.19800015189685
"2974",2.9673334742741
"2975",2.7186667957964
"2976",2.49466678515698
"2977",2.34466677803236
"2978",2.24800010677427
"2979",2.2086667715727
"2980",2.23933343969596
"2981",2.3286667772724
"2982",2.57000012206845
"2983",2.82866680102112
"2984",2.94466680653083
"2985",3.26266682163502
"2986",3.49133349916277
"2987",3.39533349460301
"2988",3.11533348130373
"2989",2.81866680054615
"2990",2.63133345831496
"2991",2.53666678715187
"2992",2.58600012282841
"2993",2.83533346800444
"2994",3.00333347598401
"2995",3.07000014581718
"2996",2.98066680824074
"2997",2.88266680358599
"2998",2.98066680824074
"2999",3.19800015189685
"3000",3.28066682248997
"3001",3.80533351407697
"3002",4.30600020452403
"3003",4.52800021506846
"3004",4.43133354381037
"3005",4.16733353127105
"3006",3.88266685108344
"3007",3.74266684443379
"3008",3.52666683417434
"3009",3.25133348776338
"3010",2.99266680881071
"3011",2.86200013593771
"3012",2.83066680111612
"3013",2.63666679190161
"3014",2.48733345147533
"3015",2.46466678373205
"3016",2.36066677879232
"3017",2.27733344150086
"3018",2.1326667679629
"3019",1.92333342468676
"3020",1.78733341822711
"3021",1.65733341205244
"3022",1.5446667400344
"3023",1.48533340388288
"3024",1.43866673499967
"3025",1.34400006383657
"3026",1.23800005880184
"3027",1.18733338972864
"3028",1.1633333885887
"3029",1.10866671932551
"3030",1.0600000503473
"3031",1.06800005072728
"3032",1.11933338649881
"3033",1.14800005452707
"3034",1.21066672417025
"3035",1.33000006317161
"3036",1.46866673642459
"3037",1.56333340758768
"3038",1.58466674193429
"3039",1.57200007466599
"3040",1.59400007571094
"3041",1.64666674487914
"3042",1.72066674839395
"3043",1.73400008236058
"3044",1.75000008312054
"3045",1.77733341775214
"3046",1.86533342193191
"3047",2.00400009518489
"3048",2.27933344159586
"3049",2.63733345859995
"3050",3.2433334873834
"3051",3.80266684728364
"3052",3.95266685440826
"3053",4.0273335246214
"3054",4.21133353336093
"3055",4.31000020471402
"3056",4.79666689449611
"3057",5.07400024100207
"3058",5.04066690608549
"3059",5.16000024508685
"3060",5.40200025658123
"3061",5.05200023995712
"3062",4.85400023055263
"3063",4.98000023653731
"3064",5.05533357344878
"3065",4.99000023701228
"3066",4.88666689877088
"3067",4.82666689592103
"3068",4.79333356100445
"3069",4.83200022950768
"3070",5.26000024983659
"3071",5.81333360945185
"3072",6.23400029609911
"3073",6.24400029657409
"3074",5.81133360935686
"3075",5.53800026304089
"3076",5.47066692650939
"3077",5.51000026171096
"3078",5.59266693230408
"3079",5.54600026342086
"3080",5.42600025772117
"3081",5.29400025145151
"3082",5.13000024366193
"3083",4.97533356964899
"3084",4.94866690171572
"3085",5.05733357354378
"3086",5.40466692337456
"3087",6.05266695415291
"3088",6.4360003056936
"3089",6.6320003150031
"3090",6.65800031623803
"3091",6.33600030094385
"3092",6.0800002887845
"3093",5.82533361002182
"3094",5.77733360774194
"3095",6.02333361942631
"3096",6.22933362921079
"3097",6.39800030388869
"3098",6.28000029828399
"3099",5.52533359577258
"3100",4.96133356898402
"3101",4.63600022019818
"3102",4.49200021335855
"3103",4.38533354162549
"3104",4.2760002030991
"3105",4.11933352899117
"3106",3.91066685241337
"3107",3.64333350638238
"3108",3.38333349403304
"3109",3.14733348282365
"3110",2.91800013859756
"3111",2.8913334706643
"3112",3.61800017184578
"3113",4.5140002144035
"3114",5.38200025563128
"3115",5.36533358817299
"3116",5.17866691264013
"3117",4.87733356499424
"3118",4.6680002217181
"3119",4.34200020623393
"3120",4.06666685982297
"3121",3.92066685288834
"3122",4.10866686181786
"3123",4.12133352908616
"3124",4.45600021164864
"3125",5.30333358522815
"3126",5.6480002682656
"3127",5.02866690551552
"3128",4.26666686932246
"3129",3.71600017650053
"3130",3.31933349099321
"3131",3.00800014287233
"3132",2.74933346391966
"3133",2.66466679323154
"3134",2.7333334631597
"3135",2.7186667957964
"3136",3.04266681118558
"3137",3.76266684538374
"3138",4.78466689392614
"3139",5.24666691586996
"3140",5.4793335935877
"3141",5.70133360413214
"3142",5.75866694018866
"3143",6.06600028811954
"3144",5.93400028184988
"3145",5.68400026997551
"3146",5.56266693087916
"3147",5.31800025259145
"3148",5.00600023777224
"3149",4.72933355796461
"3150",4.61200021905825
"3151",4.48333354628024
"3152",4.3433335396306
"3153",4.20933353326594
"3154",4.13733352984612
"3155",4.16266686438272
"3156",4.09866686134289
"3157",3.93200018675998
"3158",3.69933350904224
"3159",3.41133349536297
"3160",3.19933348529351
"3161",2.91133347161425
"3162",2.6280001248233
"3163",2.46600011712871
"3164",2.37133344596562
"3165",2.19666677100273
"3166",2.04266676368813
"3167",2.14466676853287
"3168",2.44200011598878
"3169",2.75933346439463
"3170",3.04466681128057
"3171",3.27933348909331
"3172",3.47066683151449
"3173",3.57933350334254
"3174",3.6373335060974
"3175",3.67933350809229
"3176",3.84333351588187
"3177",4.07200019340962
"3178",3.85266684965851
"3179",3.55400016880594
"3180",3.33466682505483
"3181",3.08600014657713
"3182",2.78933346581956
"3183",2.56933345537012
"3184",2.45200011646375
"3185",2.31933344349576
"3186",2.11000010021962
"3187",1.92333342468676
"3188",1.8440000875853
"3189",1.88666675627852
"3190",2.30866677632245
"3191",2.99933347579402
"3192",3.48000016529113
"3193",3.64866683996903
"3194",3.69200017536059
"3195",3.74133351103713
"3196",3.79400018020533
"3197",3.73600017745048
"3198",3.57466683645422
"3199",3.44466683027955
"3200",3.35733349279811
"3201",3.24133348728841
"3202",3.07400014600717
"3203",2.88600013707764
"3204",2.73000012966804
"3205",2.62133345783999
"3206",2.48333345128534
"3207",2.28800010867417
"3208",2.08466676568302
"3209",1.91733342440178
"3210",1.79266675181376
"3211",1.68333341328738
"3212",1.61333340996255
"3213",1.58800007542595
"3214",1.56200007419102
"3215",1.51600007200614
"3216",1.48200007039122
"3217",1.42400006763637
"3218",1.3720000651665
"3219",1.34733339732823
"3220",1.36333339808819
"3221",1.42600006773137
"3222",1.48000007029623
"3223",1.52266673898945
